support,itemsets
0.015904813937959086,"frozenset({'RED RETROSPOT SHOPPER BAG', 'JUMBO BAG RED RETROSPOT'})"
0.014994232987312572,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO BAG RED RETROSPOT'})"
0.01384083044982699,"frozenset({'JUMBO BAG RED RETROSPOT', 'REGENCY CAKESTAND 3 TIER'})"
0.010502033630789777,"frozenset({'RETROSPOT TEA SET CERAMIC 11 PC', 'JUMBO BAG RED RETROSPOT'})"
0.013415892672858616,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'JUMBO BAG RED RETROSPOT'})"
0.017118921872154434,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'JUMBO BAG RED RETROSPOT'})"
0.010805560614338615,"frozenset({'JUMBO BAG RED RETROSPOT', 'SET OF 3 REGENCY CAKE TINS'})"
0.015419170764280945,"frozenset({'SET OF 4 PANTRY JELLY MOULDS', 'JUMBO BAG RED RETROSPOT'})"
0.01044132823408001,"frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN', 'JUMBO BAG RED RETROSPOT'})"
0.010380622837370242,"frozenset({'SET OF 72 PINK HEART PAPER DOILIES', 'JUMBO BAG RED RETROSPOT'})"
0.015419170764280945,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS', 'JUMBO BAG RED RETROSPOT'})"
0.011230498391306987,"frozenset({'SET/5 RED SPOTTY LID GLASS BOWLS', 'JUMBO BAG RED RETROSPOT'})"
0.010259212043950708,"frozenset({'SKULL SHOULDER BAG', 'JUMBO BAG RED RETROSPOT'})"
0.010137801250531172,"frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL', 'JUMBO BAG RED RETROSPOT'})"
0.01019850664724094,"frozenset({'SMALL HEART MEASURING SPOONS', 'JUMBO BAG RED RETROSPOT'})"
0.02106477265828932,"frozenset({'JUMBO BAG RED RETROSPOT', 'SMALL POPCORN HOLDER'})"
0.012201784738663268,"frozenset({'SPACEBOY LUNCH BOX', 'JUMBO BAG RED RETROSPOT'})"
0.012262490135373035,"frozenset({'STRAWBERRY CERAMIC TRINKET POT', 'JUMBO BAG RED RETROSPOT'})"
0.013901535846536757,"frozenset({'JUMBO BAG RED RETROSPOT', 'STRAWBERRY CHARLOTTE BAG'})"
0.01044132823408001,"frozenset({'STRAWBERRY SHOPPER BAG', 'JUMBO BAG RED RETROSPOT'})"
0.015237054574151643,"frozenset({'JUMBO BAG RED RETROSPOT', 'SUKI  SHOULDER BAG'})"
0.010987676804467918,"frozenset({'TOILET SIGN OCCUPIED OR VACANT', 'JUMBO BAG RED RETROSPOT'})"
0.013476598069568385,"frozenset({'TOY TIDY PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.012444606325502337,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'JUMBO BAG RED RETROSPOT'})"
0.011291203788016754,"frozenset({'VINTAGE SNAP CARDS', 'JUMBO BAG RED RETROSPOT'})"
0.01044132823408001,"frozenset({'WOODEN FRAME ANTIQUE WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.016511867905056758,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'JUMBO BAG RED RETROSPOT'})"
0.015176349177441874,"frozenset({'WOODLAND CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT'})"
0.012869544102470709,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.013719419656407454,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.01141261458143629,"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.013415892672858616,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010380622837370242,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.01529775997086141,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.022764523766162812,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.012748133309051175,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.02009348631093304,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.01238390092879257,"frozenset({'LUNCH BAG RED SPOTTY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010623444424209313,"frozenset({'LUNCH BAG SUKI DESIGN', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010744855217628847,"frozenset({'RECYCLING BAG RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010380622837370242,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG STRAWBERRY'})"
0.01116979299459722,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG TOYS'})"
0.011230498391306987,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG VINTAGE DOILY'})"
0.015358465367571177,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG SPACEBOY DESIGN'})"
0.01572269774782978,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.012869544102470709,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SKULLS'})"
0.019486432343835368,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SUKI'})"
0.010502033630789777,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'LUNCH BAG RED SPOTTY'})"
0.01044132823408001,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'RECYCLING BAG RETROSPOT'})"
0.0145692952103442,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG STRAWBERRY'})"
0.012323195532082802,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG STRAWBERRY'})"
0.011958963151824197,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG STRAWBERRY'})"
0.013233776482729314,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG STRAWBERRY'})"
0.01141261458143629,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SKULLS'})"
0.017240332665573968,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG STRAWBERRY'})"
0.011534025374855825,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG STRAWBERRY'})"
0.01068414982091908,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG STRAWBERRY'})"
0.013294481879439083,"frozenset({'LUNCH BAG RED SPOTTY', 'JUMBO BAG STRAWBERRY'})"
0.010319917440660475,"frozenset({'LUNCH BAG SUKI DESIGN', 'JUMBO BAG STRAWBERRY'})"
0.010259212043950708,"frozenset({'PARTY BUNTING', 'JUMBO BAG STRAWBERRY'})"
0.011534025374855825,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG STRAWBERRY'})"
0.016390457111637224,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG TOYS'})"
0.015419170764280945,"frozenset({'JUMBO BAG TOYS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.017240332665573968,"frozenset({'JUMBO BAG TOYS', 'JUMBO STORAGE BAG SUKI'})"
0.011534025374855825,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG VINTAGE CHRISTMAS'})"
0.02956352819765677,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG VINTAGE LEAF'})"
0.01189825775511443,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG VINTAGE DOILY'})"
0.01821161901293025,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.012019668548533965,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO STORAGE BAG SKULLS'})"
0.018393735203059553,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO STORAGE BAG SUKI'})"
0.01578340314453955,"frozenset({'JUMBO BAG VINTAGE DOILY', 'LUNCH BAG  BLACK SKULL.'})"
0.011048382201177685,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'JUMBO BAG VINTAGE DOILY'})"
0.01730103806228374,"frozenset({'JUMBO BAG VINTAGE DOILY', 'LUNCH BAG APPLE DESIGN'})"
0.01238390092879257,"frozenset({'JUMBO BAG VINTAGE DOILY', 'LUNCH BAG CARS BLUE'})"
0.013173071086019547,"frozenset({'JUMBO BAG VINTAGE DOILY', 'LUNCH BAG PINK POLKADOT'})"
0.018272324409640016,"frozenset({'JUMBO BAG VINTAGE DOILY', 'LUNCH BAG RED SPOTTY'})"
0.0121410793419535,"frozenset({'JUMBO BAG VINTAGE DOILY', 'LUNCH BAG SPACEBOY DESIGN'})"
0.014144357433375826,"frozenset({'JUMBO BAG VINTAGE DOILY', 'LUNCH BAG SUKI DESIGN'})"
0.027499544709524676,"frozenset({'JUMBO BAG VINTAGE DOILY', 'LUNCH BAG VINTAGE DOILY'})"
0.012566017118921873,"frozenset({'JUMBO BAG VINTAGE DOILY', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
0.010562739027499544,"frozenset({'JUMBO BAG VINTAGE DOILY', 'LUNCH BAG WOODLAND'})"
0.012201784738663268,"frozenset({'JUMBO BAG VINTAGE DOILY', 'PARTY BUNTING'})"
0.01019850664724094,"frozenset({'JUMBO BAG VINTAGE DOILY', 'RECYCLING BAG RETROSPOT'})"
0.013233776482729314,"frozenset({'JUMBO BAG VINTAGE DOILY', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010319917440660475,"frozenset({'JUMBO BAG VINTAGE DOILY', 'SET OF 3 REGENCY CAKE TINS'})"
0.010562739027499544,"frozenset({'JUMBO BAG VINTAGE DOILY', 'SET OF 60 PANTRY DESIGN CAKE CASES'})"
0.011534025374855825,"frozenset({'JUMBO BAG VINTAGE DOILY', 'SMALL POPCORN HOLDER'})"
0.010319917440660475,"frozenset({'JUMBO BAG VINTAGE DOILY', 'WOODLAND CHARLOTTE BAG'})"
0.01505493838402234,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.015540581557700479,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO STORAGE BAG SUKI'})"
0.012444606325502337,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG VINTAGE LEAF'})"
0.01335518727614885,"frozenset({'JUMBO BAG VINTAGE LEAF', 'LUNCH BAG APPLE DESIGN'})"
0.010744855217628847,"frozenset({'JUMBO BAG VINTAGE LEAF', 'LUNCH BAG PINK POLKADOT'})"
0.013476598069568385,"frozenset({'JUMBO BAG VINTAGE LEAF', 'LUNCH BAG RED SPOTTY'})"
0.010866266011048382,"frozenset({'JUMBO BAG VINTAGE LEAF', 'LUNCH BAG SUKI DESIGN'})"
0.016815394888605596,"frozenset({'JUMBO BAG VINTAGE LEAF', 'LUNCH BAG VINTAGE DOILY'})"
0.01311236568930978,"frozenset({'JUMBO BAG VINTAGE LEAF', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
0.010319917440660475,"frozenset({'JUMBO BAG VINTAGE LEAF', 'RED RETROSPOT CHARLOTTE BAG'})"
0.021671826625386997,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.015661992351120015,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SKULLS'})"
0.024342864080616766,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI'})"
0.012080373945243732,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'LUNCH BAG RED SPOTTY'})"
0.01116979299459722,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'LUNCH BAG SUKI DESIGN'})"
0.01141261458143629,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'LUNCH BAG WOODLAND'})"
0.014508589813634433,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'RECYCLING BAG RETROSPOT'})"
0.011473319978146056,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'RED TOADSTOOL LED NIGHT LIGHT'})"
0.012323195532082802,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'SMALL POPCORN HOLDER'})"
0.010744855217628847,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'SUKI  SHOULDER BAG'})"
0.010380622837370242,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'WOODEN PICTURE FRAME WHITE FINISH'})"
0.010077095853821405,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'WOODLAND CHARLOTTE BAG'})"
0.0169975110787349,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SKULLS'})"
0.02986705518120561,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.011716141564985127,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010805560614338615,"frozenset({'LUNCH BAG CARS BLUE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010744855217628847,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'LUNCH BAG PINK POLKADOT'})"
0.015661992351120015,"frozenset({'LUNCH BAG RED SPOTTY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.014872822193893038,"frozenset({'LUNCH BAG SUKI DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010016390457111637,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'LUNCH BAG VINTAGE DOILY'})"
0.010623444424209313,"frozenset({'LUNCH BAG WOODLAND', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.011109087597887451,"frozenset({'PARTY BUNTING', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.014387179020214897,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'RECYCLING BAG RETROSPOT'})"
0.010077095853821405,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010016390457111637,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'RED RETROSPOT SHOPPER BAG'})"
0.011655436168275359,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.01068414982091908,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.01141261458143629,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010805560614338615,"frozenset({'SET OF 4 PANTRY JELLY MOULDS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010623444424209313,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.01408365203666606,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'SMALL POPCORN HOLDER'})"
0.011655436168275359,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'SUKI  SHOULDER BAG'})"
0.011837552358404663,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.02088265646816002,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO STORAGE BAG SKULLS'})"
0.014751411400473502,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SKULLS'})"
0.011048382201177685,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO STORAGE BAG SKULLS'})"
0.011473319978146056,"frozenset({'LUNCH BAG RED SPOTTY', 'JUMBO STORAGE BAG SKULLS'})"
0.010805560614338615,"frozenset({'LUNCH BAG SUKI DESIGN', 'JUMBO STORAGE BAG SKULLS'})"
0.010380622837370242,"frozenset({'RECYCLING BAG RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})"
0.015661992351120015,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})"
0.011230498391306987,"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG APPLE DESIGN'})"
0.012930249499180478,"frozenset({'LUNCH BAG CARS BLUE', 'JUMBO STORAGE BAG SUKI'})"
0.013719419656407454,"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG PINK POLKADOT'})"
0.01845444059976932,"frozenset({'LUNCH BAG RED SPOTTY', 'JUMBO STORAGE BAG SUKI'})"
0.011291203788016754,"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG SPACEBOY DESIGN'})"
0.020700540278030716,"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG SUKI DESIGN'})"
0.0121410793419535,"frozenset({'LUNCH BAG WOODLAND', 'JUMBO STORAGE BAG SUKI'})"
0.010926971407758149,"frozenset({'NATURAL SLATE HEART CHALKBOARD', 'JUMBO STORAGE BAG SUKI'})"
0.010137801250531172,"frozenset({'JUMBO STORAGE BAG SUKI', 'PAPER BUNTING RETROSPOT'})"
0.010744855217628847,"frozenset({'PARTY BUNTING', 'JUMBO STORAGE BAG SUKI'})"
0.010259212043950708,"frozenset({'JUMBO STORAGE BAG SUKI', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.016208340921507924,"frozenset({'JUMBO STORAGE BAG SUKI', 'RECYCLING BAG RETROSPOT'})"
0.014630000607053967,"frozenset({'JUMBO STORAGE BAG SUKI', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010866266011048382,"frozenset({'JUMBO STORAGE BAG SUKI', 'RED RETROSPOT SHOPPER BAG'})"
0.011655436168275359,"frozenset({'JUMBO STORAGE BAG SUKI', 'RED TOADSTOOL LED NIGHT LIGHT'})"
0.01116979299459722,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'JUMBO STORAGE BAG SUKI'})"
0.01044132823408001,"frozenset({'JUMBO STORAGE BAG SUKI', 'SET OF 3 CAKE TINS PANTRY DESIGN'})"
0.010866266011048382,"frozenset({'SET OF 4 PANTRY JELLY MOULDS', 'JUMBO STORAGE BAG SUKI'})"
0.01044132823408001,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS', 'JUMBO STORAGE BAG SUKI'})"
0.01529775997086141,"frozenset({'JUMBO STORAGE BAG SUKI', 'SMALL POPCORN HOLDER'})"
0.013294481879439083,"frozenset({'JUMBO STORAGE BAG SUKI', 'SUKI  SHOULDER BAG'})"
0.011958963151824197,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'JUMBO STORAGE BAG SUKI'})"
0.011594730771565592,"frozenset({'JUMBO STORAGE BAG SUKI', 'WOODLAND CHARLOTTE BAG'})"
0.011837552358404663,"frozenset({'KEY FOB , SHED', 'KEY FOB , BACK DOOR'})"
0.01141261458143629,"frozenset({'KEY FOB , SHED', 'KEY FOB , GARAGE DESIGN'})"
0.010259212043950708,"frozenset({'KITCHEN METAL SIGN', 'TOILET METAL SIGN'})"
0.011351909184726523,"frozenset({'LADIES & GENTLEMEN METAL SIGN', 'PLEASE ONE PERSON METAL SIGN'})"
0.010805560614338615,"frozenset({'LARGE HEART MEASURING SPOONS', 'SMALL HEART MEASURING SPOONS'})"
0.017847386632671644,"frozenset({'LARGE WHITE HEART OF WICKER', 'SMALL WHITE HEART OF WICKER'})"
0.01772597583925211,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG  BLACK SKULL.'})"
0.024100042493777698,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG APPLE DESIGN'})"
0.029260001214107934,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})"
0.01657257330176653,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG DOLLY GIRL DESIGN'})"
0.030231287561464214,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})"
0.03496630850482608,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED SPOTTY'})"
0.027924482486493048,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN'})"
0.033023735810113516,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN'})"
0.022036059005645602,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG VINTAGE DOILY'})"
0.017543859649122806,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
0.023917926303648394,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})"
0.01505493838402234,"frozenset({'LUNCH BAG  BLACK SKULL.', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.011534025374855825,"frozenset({'LUNCH BAG  BLACK SKULL.', 'PACK OF 72 SKULL CAKE CASES'})"
0.014630000607053967,"frozenset({'LUNCH BAG  BLACK SKULL.', 'PARTY BUNTING'})"
0.010987676804467918,"frozenset({'LUNCH BAG  BLACK SKULL.', 'RECIPE BOX PANTRY YELLOW DESIGN'})"
0.0194257269471256,"frozenset({'LUNCH BAG  BLACK SKULL.', 'RED RETROSPOT CHARLOTTE BAG'})"
0.011958963151824197,"frozenset({'LUNCH BAG  BLACK SKULL.', 'REGENCY CAKESTAND 3 TIER'})"
0.013962241243246524,"frozenset({'LUNCH BAG  BLACK SKULL.', 'SMALL POPCORN HOLDER'})"
0.01578340314453955,"frozenset({'LUNCH BAG  BLACK SKULL.', 'STRAWBERRY CHARLOTTE BAG'})"
0.015358465367571177,"frozenset({'LUNCH BAG  BLACK SKULL.', 'WOODLAND CHARLOTTE BAG'})"
0.020579129484611183,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG APPLE DESIGN'})"
0.016208340921507924,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG CARS BLUE'})"
0.010866266011048382,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN'})"
0.014447884416924664,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG PINK POLKADOT'})"
0.017665270442542343,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG RED SPOTTY'})"
0.017118921872154434,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})"
0.018333029806349783,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SUKI DESIGN'})"
0.016633278698476296,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG VINTAGE DOILY'})"
0.015904813937959086,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
0.013901535846536757,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG WOODLAND'})"
0.02088265646816002,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG APPLE DESIGN'})"
0.01262672251563164,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG APPLE DESIGN'})"
0.019729253930674436,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})"
0.02616402598190979,"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG APPLE DESIGN'})"
0.021004067261579554,"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG APPLE DESIGN'})"
0.025374855824682813,"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG APPLE DESIGN'})"
0.024646391064165604,"frozenset({'LUNCH BAG VINTAGE DOILY', 'LUNCH BAG APPLE DESIGN'})"
0.02039701329448188,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG APPLE DESIGN'})"
0.01918290536028653,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})"
0.01116979299459722,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'LUNCH BAG APPLE DESIGN'})"
0.014326473623505129,"frozenset({'PARTY BUNTING', 'LUNCH BAG APPLE DESIGN'})"
0.015176349177441874,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG APPLE DESIGN'})"
0.010137801250531172,"frozenset({'SMALL POPCORN HOLDER', 'LUNCH BAG APPLE DESIGN'})"
0.012808838705760942,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG APPLE DESIGN'})"
0.012201784738663268,"frozenset({'WOODLAND CHARLOTTE BAG', 'LUNCH BAG APPLE DESIGN'})"
0.014933527590602805,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG DOLLY GIRL DESIGN'})"
0.027742366296363747,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})"
0.02962423359436654,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED SPOTTY'})"
0.026467552965458628,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})"
0.029442117404237238,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN'})"
0.0169975110787349,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG VINTAGE DOILY'})"
0.013780125053117221,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
0.023371577733260488,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})"
0.012323195532082802,"frozenset({'LUNCH BAG CARS BLUE', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.013173071086019547,"frozenset({'LUNCH BAG CARS BLUE', 'PARTY BUNTING'})"
0.015965519334668853,"frozenset({'LUNCH BAG CARS BLUE', 'RED RETROSPOT CHARLOTTE BAG'})"
0.011594730771565592,"frozenset({'LUNCH BAG CARS BLUE', 'REGENCY CAKESTAND 3 TIER'})"
0.010562739027499544,"frozenset({'LUNCH BAG CARS BLUE', 'SMALL POPCORN HOLDER'})"
0.014387179020214897,"frozenset({'LUNCH BAG CARS BLUE', 'STRAWBERRY CHARLOTTE BAG'})"
0.013598008862987919,"frozenset({'LUNCH BAG CARS BLUE', 'WOODLAND CHARLOTTE BAG'})"
0.014265768226795362,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG PINK POLKADOT'})"
0.01790809202938141,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG RED SPOTTY'})"
0.0196078431372549,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})"
0.017786681235961877,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SUKI DESIGN'})"
0.01238390092879257,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG VINTAGE DOILY'})"
0.014022946639956292,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG WOODLAND'})"
0.03223456565288654,"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG PINK POLKADOT'})"
